TRADEDATE,SECID,SHORTNAME,COUPON_TYPE,PLOT_GROUP,PRICE_FOR_ANALYSIS,YIELD_FOR_ANALYSIS,RATE_FOR_ANALYSIS,YEARS_TO_MATURITY,DURATION,VALUE
2025-05-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,79.258,17.47,17.47,2.428473648186174,825.0,4719039.25
2025-05-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,78.845,17.75,17.75,2.4202600958247777,824.0,13476178.49
2025-05-06,SU26232RMFS7,ОФЗ 26232,fixed,medium,78.854,17.76,17.76,2.4175222450376452,823.0,9256728.73
2025-05-07,SU26232RMFS7,ОФЗ 26232,fixed,medium,79.672,17.23,17.23,2.414784394250513,822.0,10926185.76
2025-05-08,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.484,16.75,16.75,2.412046543463381,818.0,2721173.69
2025-05-12,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.052,17.05,17.05,2.401095140314853,817.0,224547679.08
2025-05-13,SU26232RMFS7,ОФЗ 26232,fixed,medium,79.956,17.12,17.12,2.3983572895277208,816.0,10942772.76
2025-05-14,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.008,17.1,17.1,2.3956194387405887,815.0,271829571.24
2025-05-15,SU26232RMFS7,ОФЗ 26232,fixed,medium,79.938,17.16,17.16,2.3928815879534566,814.0,105055121.73
2025-05-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.045,17.12,17.12,2.390143737166325,811.0,21093435.13
2025-05-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.136,17.07,17.07,2.3819301848049284,810.0,757591885.21
2025-05-20,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.2,17.05,17.05,2.379192334017796,809.0,12321895.38
2025-05-21,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.369,16.95,16.95,2.376454483230664,808.0,404091695.79
2025-05-22,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.886,16.62,16.62,2.3737166324435317,808.0,95061028.92
2025-05-23,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.856,16.68,16.68,2.3709787816563996,804.0,27088504.19
2025-05-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.781,16.74,16.74,2.362765229295003,803.0,227989197.25
2025-05-27,SU26232RMFS7,ОФЗ 26232,fixed,medium,80.875,16.69,16.69,2.3600273785078714,802.0,74750422.81
2025-05-28,SU26232RMFS7,ОФЗ 26232,fixed,medium,81.402,16.36,16.36,2.3572895277207393,802.0,78705135.31
2025-05-29,SU26232RMFS7,ОФЗ 26232,fixed,medium,81.512,16.3,16.3,2.3545516769336072,801.0,24522870.95
2025-05-30,SU26232RMFS7,ОФЗ 26232,fixed,medium,81.899,16.08,16.08,2.351813826146475,798.0,182854627.71
2025-06-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.176,15.92,15.92,2.3436002737850785,797.0,75809492.76
2025-06-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.521,15.71,15.71,2.3408624229979464,796.0,233522786.8
2025-06-04,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.852,15.51,15.51,2.3381245722108144,795.0,65538566.73
2025-06-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.781,15.57,15.57,2.3353867214236823,794.0,128338625.14
2025-06-06,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.462,15.8,15.8,2.3326488706365502,791.0,43567034.2
2025-06-09,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.44,15.83,15.83,2.324435318275154,790.0,15103772.13
2025-06-10,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.669,15.69,15.69,2.321697467488022,789.0,375438279.52
2025-06-11,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.771,15.65,15.65,2.31895961670089,787.0,19527399.75
2025-06-13,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.761,15.69,15.69,2.3134839151266258,784.0,2728629.62
2025-06-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.542,15.84,15.84,2.305270362765229,783.0,29600521.05
2025-06-17,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.435,15.92,15.92,2.302532511978097,782.0,12328157.66
2025-06-18,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.546,15.86,15.86,2.299794661190965,781.0,208418792.72
2025-06-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.886,15.65,15.65,2.297056810403833,780.0,24323720.9
2025-06-20,SU26232RMFS7,ОФЗ 26232,fixed,medium,83.058,15.57,15.57,2.294318959616701,777.0,161566642.23
2025-06-23,SU26232RMFS7,ОФЗ 26232,fixed,medium,82.884,15.7,15.7,2.2861054072553046,776.0,72321567.68
2025-06-24,SU26232RMFS7,ОФЗ 26232,fixed,medium,83.355,15.4,15.4,2.283367556468173,775.0,458707790.88
2025-06-25,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.057,14.97,14.97,2.2806297056810405,775.0,163584284.32
2025-06-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.119,14.94,14.94,2.2778918548939084,774.0,114953104.87
2025-06-27,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.344,14.82,14.82,2.2751540041067764,771.0,76508190.13
2025-06-30,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.519,14.72,14.72,2.2669404517453797,770.0,88358361.36
2025-07-01,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.684,14.63,14.63,2.2642026009582477,769.0,50640088.9
2025-07-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.734,14.61,14.61,2.2614647501711156,768.0,16149509.88
2025-07-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.633,14.68,14.68,2.2587268993839835,767.0,38827110.37
2025-07-04,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.698,14.67,14.67,2.2559890485968515,764.0,479544213.78
2025-07-07,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.649,14.71,14.71,2.2477754962354553,763.0,11431881.56
2025-07-08,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.696,14.69,14.69,2.245037645448323,762.0,23331965.02
2025-07-09,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.608,14.76,14.76,2.242299794661191,761.0,28320861.73
2025-07-10,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.81,14.64,14.64,2.239561943874059,760.0,25952847.4
2025-07-11,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.0,14.55,14.55,2.236824093086927,757.0,30819408.89
2025-07-14,SU26232RMFS7,ОФЗ 26232,fixed,medium,84.856,14.65,14.65,2.2286105407255303,756.0,22028234.98
2025-07-15,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.251,14.41,14.41,2.2258726899383983,755.0,75428060.28
2025-07-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.72,14.12,14.12,2.223134839151266,754.0,23596890.75
2025-07-17,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.112,13.88,13.88,2.220396988364134,753.0,211748195.46
2025-07-18,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.119,13.91,13.91,2.217659137577002,750.0,22557961.05
2025-07-21,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.42,13.73,13.73,2.209445585215606,750.0,26895577.77
2025-07-22,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.175,13.89,13.89,2.206707734428474,748.0,50727895.25
2025-07-23,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.316,13.81,13.81,2.2039698836413417,747.0,28526443.5
2025-07-24,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.259,13.86,13.86,2.2012320328542097,746.0,22467937.82
2025-07-25,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.637,13.64,13.64,2.198494182067077,744.0,70611184.68
2025-07-28,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.922,13.47,13.47,2.190280629705681,743.0,32543777.42
2025-07-29,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.631,13.67,13.67,2.187542778918549,742.0,234646759.86
2025-07-30,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.04,13.42,13.42,2.184804928131417,741.0,56302600.37
2025-07-31,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.13,13.37,13.37,2.1820670773442847,740.0,22285127.77
2025-08-01,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.021,13.47,13.47,2.1793292265571527,737.0,20083616.01
2025-08-04,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.163,13.39,13.39,2.1711156741957565,736.0,53541856.31
2025-08-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.398,13.25,13.25,2.1683778234086244,735.0,27937713.96
2025-08-06,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.708,13.06,13.06,2.1656399726214923,734.0,20651626.46
2025-08-07,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.641,13.11,13.11,2.16290212183436,733.0,152769068.04
2025-08-08,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.707,13.09,13.09,2.1601642710472277,730.0,22083699.25
2025-08-11,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.087,12.86,12.86,2.1519507186858315,729.0,53448612.14
2025-08-12,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.11,12.86,12.86,2.1492128678986995,728.0,56941048.65
2025-08-13,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.009,12.93,12.93,2.1464750171115674,727.0,26943096.22
2025-08-14,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.281,12.77,12.77,2.1437371663244353,726.0,998598579.1
2025-08-15,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.49,12.66,12.66,2.1409993155373033,723.0,33414669.06
2025-08-18,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.68,12.55,12.55,2.132785763175907,722.0,40196374.01
2025-08-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.305,12.8,12.8,2.130047912388775,721.0,51786602.19
2025-08-20,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.228,12.85,12.85,2.127310061601643,720.0,6648860.11
2025-08-21,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.288,12.82,12.82,2.1245722108145104,719.0,25265279.41
2025-08-22,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.968,13.05,13.05,2.1218343600273784,716.0,11500923.65
2025-08-25,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.951,13.07,13.07,2.113620807665982,715.0,29891895.03
2025-08-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.934,13.09,13.09,2.11088295687885,714.0,977507978.91
2025-08-27,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.887,13.13,13.13,2.108145106091718,713.0,618148713.35
2025-08-28,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.732,13.24,13.24,2.105407255304586,712.0,236270764.35
2025-08-29,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.233,13.59,13.59,2.102669404517454,709.0,227100922.64
2025-09-01,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.143,13.66,13.66,2.0944558521560577,708.0,40095429.14
2025-09-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.241,13.61,13.61,2.0917180013689256,707.0,96676901.67
2025-09-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.388,13.52,13.52,2.088980150581793,706.0,34784798.81
2025-09-04,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.681,13.34,13.34,2.086242299794661,705.0,126831153.36
2025-09-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.356,13.58,13.58,2.083504449007529,702.0,30854238.96
2025-09-08,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.678,13.38,13.38,2.0752908966461328,701.0,147314368.95
2025-09-09,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.656,13.4,13.4,2.0725530458590007,700.0,307820667.77
2025-09-10,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.748,13.35,13.35,2.0698151950718686,699.0,515247614.79
2025-09-11,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.381,13.6,13.6,2.067077344284737,698.0,21035328.52
2025-09-12,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.221,13.74,13.74,2.0643394934976045,694.0,11338682.09
2025-09-15,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.463,13.59,13.59,2.0561259411362083,694.0,104833782.15
2025-09-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.267,13.73,13.73,2.053388090349076,693.0,44206725.4
2025-09-17,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.311,13.71,13.71,2.0506502395619437,692.0,16867621.13
2025-09-18,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.304,13.72,13.72,2.0479123887748116,691.0,134276453.32
2025-09-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.151,13.86,13.86,2.0451745379876796,687.0,23498643.37
2025-09-22,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.207,13.83,13.83,2.0369609856262834,686.0,185468994.98
2025-09-23,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.065,13.94,13.94,2.0342231348391513,685.0,5953508.05
2025-09-24,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.885,14.07,14.07,2.0314852840520192,684.0,18526405.26
2025-09-25,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.848,14.11,14.11,2.028747433264887,683.0,36710515.28
2025-09-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.891,14.11,14.11,2.026009582477755,680.0,28659111.03
2025-09-29,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.013,14.04,14.04,2.0177960301163584,679.0,20285404.78
2025-09-30,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.692,14.27,14.27,2.0150581793292264,678.0,19719645.95
2025-10-01,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.381,14.49,14.49,2.0123203285420943,677.0,48340766.77
2025-10-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.389,14.5,14.5,2.0095824777549622,676.0,15356582.84
2025-10-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.248,14.63,14.63,2.00684462696783,673.0,8341065.58
2025-10-06,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.631,14.38,14.38,1.998631074606434,672.0,24072972.66
2025-10-07,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.882,14.21,14.21,1.995893223819302,694.0,34801575.79
2025-10-08,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.43,14.54,14.54,1.9931553730321696,693.0,42246207.82
2025-10-09,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.693,15.07,15.07,1.9904175222450375,692.0,41161708.7
2025-10-10,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.003,14.88,14.88,1.9876796714579057,689.0,218797592.55
2025-10-13,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.962,14.92,14.92,1.9794661190965093,688.0,884903680.63
2025-10-14,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.731,15.1,15.1,1.9767282683093772,687.0,896220362.94
2025-10-15,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.35,15.38,15.38,1.9739904175222451,686.0,938467196.53
2025-10-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,85.638,15.19,15.19,1.9712525667351128,685.0,1276672308.53
2025-10-17,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.021,14.95,14.95,1.9685147159479808,682.0,889410139.69
2025-10-20,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.223,14.82,14.82,1.9603011635865848,681.0,71030685.76
2025-10-21,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.087,14.93,14.93,1.9575633127994525,680.0,52567519.01
2025-10-22,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.373,14.74,14.74,1.9548254620123204,679.0,62640073.53
2025-10-23,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.439,14.7,14.7,1.952087611225188,678.0,87273595.29
2025-10-24,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.728,14.53,14.53,1.949349760438056,675.0,82011309.0
2025-10-27,SU26232RMFS7,ОФЗ 26232,fixed,medium,86.735,14.54,14.54,1.94113620807666,674.0,42866010.35
2025-10-28,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.105,14.28,14.28,1.938398357289528,673.0,16461190.86
2025-10-29,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.138,14.27,14.27,1.9356605065023955,672.0,5307581.22
2025-10-30,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.511,14.02,14.02,1.9329226557152632,671.0,17589811.23
2025-10-31,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.509,14.03,14.03,1.9301848049281312,670.0,16365013.16
2025-11-01,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.504,14.06,14.06,1.927446954140999,668.0,3596426.66
2025-11-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.55,14.05,14.05,1.9219712525667352,666.0,4937827.18
2025-11-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.823,13.86,13.86,1.9164955509924708,665.0,54914164.23
2025-11-06,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.899,13.82,13.82,1.9137577002053388,664.0,190854023.15
2025-11-07,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.953,13.81,13.81,1.911019849418207,661.0,13861356.55
2025-11-10,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.873,13.88,13.88,1.9028062970568105,660.0,77638057.92
2025-11-11,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.677,14.03,14.03,1.9000684462696784,659.0,833873938.95
2025-11-12,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.068,13.76,13.76,1.897330595482546,658.0,125858119.92
2025-11-13,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.675,13.34,13.34,1.894592744695414,658.0,55861771.78
2025-11-14,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.476,13.51,13.51,1.891854893908282,655.0,88227096.57
2025-11-17,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.523,13.49,13.49,1.8836413415468856,654.0,85096718.37
2025-11-18,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.249,13.7,13.7,1.8809034907597535,652.0,28091457.5
2025-11-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.025,13.87,13.87,1.8781656399726216,651.0,11797456.29
2025-11-20,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.032,13.88,13.88,1.8754277891854896,650.0,60111767.6
2025-11-21,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.959,13.96,13.96,1.8726899383983573,647.0,23435680.62
2025-11-24,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.743,14.13,14.13,1.864476386036961,646.0,133602382.89
2025-11-25,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.745,14.14,14.14,1.8617385352498288,645.0,145609723.35
2025-11-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.586,14.27,14.27,1.8590006844626967,644.0,271017284.66
2025-11-27,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.366,14.44,14.44,1.8562628336755649,643.0,161887731.96
2025-11-28,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.351,14.49,14.49,1.8535249828884328,640.0,37778446.7
2025-12-01,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.411,14.45,14.45,1.845311430527036,639.0,567760755.38
2025-12-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.714,14.24,14.24,1.842573579739904,638.0,347089637.47
2025-12-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.861,14.15,14.15,1.839835728952772,637.0,21698976.71
2025-12-04,SU26232RMFS7,ОФЗ 26232,fixed,medium,87.894,14.13,14.13,1.83709787816564,636.0,75520057.22
2025-12-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.067,14.04,14.04,1.834360027378508,633.0,62227541.01
2025-12-08,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.062,14.06,14.06,1.8261464750171117,632.0,163245979.07
2025-12-09,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.063,14.07,14.07,1.8234086242299792,631.0,37155912.27
2025-12-10,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.29,13.91,13.91,1.8206707734428471,630.0,22593369.89
2025-12-11,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.4,13.84,13.84,1.8179329226557153,629.0,15542433.39
2025-12-12,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.377,13.89,13.89,1.8151950718685832,626.0,82969531.08
2025-12-15,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.344,13.93,13.93,1.8069815195071868,625.0,291058553.18
2025-12-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.493,13.83,13.83,1.8042436687200547,624.0,204261669.44
2025-12-17,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.319,13.97,13.97,1.8015058179329224,623.0,133289365.17
2025-12-18,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.46,13.88,13.88,1.7987679671457906,622.0,26897053.95
2025-12-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.314,14.02,14.02,1.7960301163586585,619.0,52780785.03
2025-12-22,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.283,14.06,14.06,1.787816563997262,618.0,255147980.25
2025-12-23,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.305,14.05,14.05,1.78507871321013,617.0,189907120.82
2025-12-24,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.389,14.0,14.0,1.782340862422998,616.0,54880824.88
2025-12-25,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.345,14.04,14.04,1.779603011635866,615.0,91093314.21
2025-12-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.638,13.86,13.86,1.7768651608487338,612.0,81884617.82
2025-12-29,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.433,14.03,14.03,1.7686516084873374,611.0,149540360.59
2025-12-30,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.312,14.19,14.19,1.7659137577002053,605.0,161631323.52
2026-01-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.603,13.98,13.98,1.749486652977413,604.0,10838779.56
2026-01-06,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.735,13.9,13.9,1.7467488021902806,602.0,8101546.2
2026-01-08,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.85,13.83,13.83,1.7412731006160165,601.0,6413211.75
2026-01-09,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.668,14.0,14.0,1.7385352498288844,598.0,4220596.43
2026-01-12,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.599,14.07,14.07,1.730321697467488,597.0,23840999.49
2026-01-13,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.511,14.15,14.15,1.727583846680356,596.0,9431741.36
2026-01-14,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.561,14.12,14.12,1.7248459958932238,595.0,28892074.47
2026-01-15,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.56,14.14,14.14,1.7221081451060918,594.0,6980300.77
2026-01-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.68,14.08,14.08,1.7193702943189595,591.0,12386875.9
2026-01-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.652,14.12,14.12,1.7111567419575633,590.0,141646587.68
2026-01-20,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.626,14.15,14.15,1.7084188911704312,589.0,14866110.97
2026-01-21,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.635,14.15,14.15,1.7056810403832992,588.0,6639669.75
2026-01-22,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.655,14.15,14.15,1.702943189596167,587.0,132305298.49
2026-01-23,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.717,14.14,14.14,1.700205338809035,584.0,128591551.03
2026-01-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.568,14.27,14.27,1.6919917864476386,583.0,25433200.18
2026-01-27,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.583,14.27,14.27,1.6892539356605063,582.0,99267209.94
2026-01-28,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.615,14.26,14.26,1.6865160848733745,581.0,6430064.38
2026-01-29,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.609,14.28,14.28,1.6837782340862424,580.0,234052990.04
2026-01-30,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.712,14.24,14.24,1.68104038329911,577.0,5806231.44
2026-02-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.611,14.33,14.33,1.672826830937714,576.0,11643483.24
2026-02-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.474,14.45,14.45,1.6700889801505818,575.0,103536827.26
2026-02-04,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.674,14.31,14.31,1.6673511293634498,574.0,83807677.65
2026-02-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.687,14.31,14.31,1.6646132785763177,573.0,31096809.41
2026-02-06,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.675,14.36,14.36,1.6618754277891854,570.0,195281434.27
2026-02-09,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.701,14.35,14.35,1.6536618754277892,569.0,171866378.79
2026-02-10,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.739,14.34,14.34,1.6509240246406571,568.0,165514170.77
2026-02-11,SU26232RMFS7,ОФЗ 26232,fixed,medium,88.806,14.3,14.3,1.648186173853525,567.0,650558106.91
2026-02-12,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.081,14.09,14.09,1.6454483230663928,566.0,239232112.44
2026-02-13,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.16,14.06,14.06,1.6427104722792607,563.0,320492343.35
2026-02-16,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.398,13.88,13.88,1.6344969199178645,562.0,91680793.21
2026-02-17,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.396,13.9,13.9,1.6317590691307324,561.0,11890510.38
2026-02-18,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.317,13.98,13.98,1.6290212183436004,560.0,37785234.47
2026-02-19,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.302,14.0,14.0,1.626283367556468,559.0,629378338.13
2026-02-20,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.4,13.98,13.98,1.623545516769336,555.0,12685892.49
2026-02-24,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.448,13.95,13.95,1.6125941136208075,554.0,116302001.02
2026-02-25,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.429,13.98,13.98,1.6098562628336757,553.0,28350671.99
2026-02-26,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.431,13.99,13.99,1.6071184120465434,552.0,61698383.59
2026-02-27,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.43,14.03,14.03,1.6043805612594113,549.0,35615392.13
2026-03-02,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.427,14.05,14.05,1.596167008898015,548.0,184081847.19
2026-03-03,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.526,13.98,13.98,1.593429158110883,547.0,53421908.57
2026-03-04,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.627,13.91,13.91,1.5906913073237507,546.0,27207174.41
2026-03-05,SU26232RMFS7,ОФЗ 26232,fixed,medium,89.556,13.98,13.98,1.587953456536619,545.0,55377055.73
